Product Category Name,ProductName,Month,Quantity,Lag_Month_2,Lag_Month_3,Lag_Month_4,Lag_Month_5,Lag_Month_6,Lag_Month_7,Lag_Month_8,Lag_Month_9,Lag_Month_10,Lag_Month_11,Lag_Month_12
Multiplexer,CMOS 20G Serial Mux,6,0.0,300.0,0.0,700.0,0.0,300.0,0.0,0.0,400.0,0.0,0.0,0.0
Multiplexer,CMOS 40G Serial Mux,6,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,300.0,0.0
Multiplexer,CMOS 50G Serial Mux,6,300.0,700.0,0.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0,400.0,0.0
Multiplexer,CMOS 5G Serial Mux,6,0.0,0.0,0.0,0.0,300.0,0.0,0.0,300.0,0.0,0.0,800.0,300.0
Multiplexer,Cellular Duplexer Rx,6,0.0,200.0,0.0,0.0,200.0,400.0,0.0,200.0,0.0,0.0,0.0,0.0
Multiplexer,Cellular Duplexer Rx (MHz),6,0.0,400.0,0.0,0.0,0.0,200.0,0.0,400.0,0.0,0.0,0.0,0.0
Multiplexer,Cellular Duplexer Tx,6,200.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,0.0,200.0,0.0,400.0
Multiplexer,Cellular Duplexer Tx (MHz),6,200.0,0.0,200.0,0.0,0.0,200.0,200.0,0.0,200.0,0.0,0.0,0.0
Multiplexer,Division Multiplexer (DWDM),6,200.0,0.0,0.0,0.0,0.0,200.0,200.0,0.0,400.0,0.0,0.0,0.0
Multiplexer,PCS Duplexer Rx (MHz),6,0.0,0.0,0.0,400.0,0.0,400.0,0.0,0.0,0.0,200.0,0.0,0.0
Multiplexer,Sonet Multiplexer,6,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,400.0,400.0
Multiplexer,WR70 Duplexer,6,200.0,0.0,0.0,200.0,0.0,400.0,200.0,200.0,0.0,0.0,0.0,0.0
Multiplexer,WR90 Duplexer,6,0.0,0.0,200.0,200.0,0.0,200.0,0.0,200.0,0.0,0.0,0.0,200.0
Networking,NetLink-X300,6,0.0,400.0,0.0,0.0,400.0,400.0,0.0,0.0,400.0,0.0,0.0,0.0
Networking,ProSwitch 48,6,0.0,400.0,400.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.0,0.0
Networking,SpeedModem-1000,6,0.0,300.0,0.0,0.0,200.0,300.0,0.0,0.0,300.0,0.0,0.0,200.0
Networking,StreamRouter-Z500,6,0.0,200.0,400.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0
Networking,SwiftSwitch 24,6,400.0,800.0,0.0,0.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0,400.0
Optical,FiberSplit-4X,6,200.0,0.0,200.0,0.0,400.0,0.0,200.0,0.0,400.0,0.0,0.0,200.0
Optical,FiberSplit-8X,6,0.0,0.0,300.0,400.0,0.0,300.0,0.0,0.0,0.0,400.0,0.0,0.0
Optical,MultiMux-32,6,0.0,0.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0
Optical,MultiMux-42,6,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RF Equipment,RFCombiner-8CH,6,400.0,400.0,300.0,0.0,300.0,0.0,400.0,0.0,0.0,0.0,0.0,400.0
Router,CISCO IR530,6,0.0,500.0,500.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0
Router,Cisco IR1800,6,500.0,500.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,200.0,0.0
Router,Cisco IR510,6,0.0,300.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
Router,Cisco IR921,6,500.0,300.0,500.0,0.0,0.0,0.0,500.0,0.0,300.0,0.0,0.0,500.0
Router,Cisco ISR 1100,6,0.0,300.0,800.0,500.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0
Router,Cisco ISR 1101,6,0.0,500.0,300.0,0.0,0.0,0.0,0.0,0.0,300.0,500.0,0.0,500.0
Router,Cisco ISR 4451-X,6,0.0,0.0,0.0,0.0,400.0,400.0,0.0,300.0,0.0,0.0,0.0,0.0
Router,Cisco ISR-4331,6,800.0,0.0,0.0,0.0,0.0,0.0,800.0,600.0,0.0,0.0,0.0,0.0
Router,Cisco XR500,6,200.0,0.0,0.0,200.0,0.0,400.0,200.0,0.0,0.0,0.0,0.0,0.0
Router,Huawei AR2220,6,400.0,0.0,0.0,0.0,400.0,0.0,400.0,200.0,0.0,200.0,400.0,0.0
Router,Juniper MX960,6,0.0,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0
Router,"Juniper MX960,",6,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Splitter,1x2 Fiber Splitter,6,0.0,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0
Splitter,1x4 Optical Splitter,6,0.0,300.0,200.0,0.0,300.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
Splitter,BEL T4404 T Series Splitter Trough,6,0.0,200.0,400.0,200.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Splitter,BEL T6404 T Series Splitter Trough,6,0.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0
Splitter,Optical Splitter,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,0.0,400.0,800.0
Splitter,PLC Splitter,6,0.0,0.0,0.0,200.0,0.0,0.0,0.0,400.0,0.0,0.0,800.0,200.0
Splitter,SBB100 Splitter Trough,6,0.0,0.0,400.0,0.0,0.0,200.0,0.0,0.0,400.0,400.0,0.0,0.0
Splitter,SBB100 Splitter Trough Block,6,400.0,0.0,0.0,400.0,200.0,0.0,400.0,200.0,0.0,0.0,400.0,0.0
Splitter,SBB200 Splitter Trough Block,6,0.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0
Splitter,T4104 Bel Electrical Splitter,6,0.0,0.0,400.0,0.0,0.0,0.0,0.0,400.0,0.0,400.0,0.0,0.0
Switch,Cisco Catalyst 2960X,6,400.0,0.0,0.0,400.0,400.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0
Switch,Cisco Nexus 9000,6,0.0,0.0,0.0,400.0,400.0,200.0,0.0,200.0,0.0,0.0,0.0,0.0
Switch,HP 5400zl,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,800.0,0.0,500.0
Switch,HP 5406zl,6,0.0,300.0,0.0,0.0,0.0,300.0,0.0,500.0,0.0,0.0,500.0,300.0
Switch,HP Aruba 2930F,6,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0
Switch,HP JG537A,6,0.0,400.0,0.0,400.0,400.0,500.0,0.0,0.0,500.0,0.0,0.0,0.0
Switch,HP JG539A,6,500.0,0.0,0.0,0.0,400.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0
Switch,HP JG540A,6,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,300.0,500.0,0.0,0.0
Switch,HP JG543A,6,1300.0,0.0,0.0,0.0,0.0,400.0,1300.0,0.0,0.0,500.0,0.0,0.0
Switch,Juniper EX4300,6,0.0,0.0,0.0,300.0,0.0,400.0,0.0,300.0,400.0,0.0,0.0,300.0
Card,Cisco 4-Port FXS Card,7,0.0,0.0,0.0,0.0,200.0,200.0,400.0,0.0,0.0,0.0,400.0,0.0
Card,Ethernet Card,7,0.0,0.0,800.0,400.0,0.0,0.0,400.0,0.0,0.0,0.0,400.0,0.0
Card,HID Proximity Card ,7,500.0,400.0,500.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,0.0,0.0
Card,NFC Proximity Card ,7,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0
Card,Proximity  Smart Card,7,0.0,500.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0
Card,Proximity Card,7,0.0,500.0,400.0,0.0,400.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0
Card,RFID Card,7,500.0,500.0,400.0,0.0,0.0,0.0,0.0,500.0,0.0,900.0,0.0,0.0
Card,UHF RFID Card,7,400.0,400.0,0.0,0.0,500.0,0.0,500.0,400.0,0.0,0.0,0.0,500.0
Combiner,2x4 Optical Power Combiner,7,0.0,0.0,0.0,0.0,400.0,0.0,400.0,0.0,0.0,400.0,400.0,0.0
Combiner,COM-G3-L1-403-S5S5,7,0.0,0.0,0.0,0.0,0.0,200.0,300.0,0.0,0.0,0.0,0.0,0.0
Combiner,ETL-1100  Combiner,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
Combiner,ETL-1200  Combiner,7,0.0,0.0,0.0,300.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0
Combiner,ETL-2100  Combiner,7,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
Combiner,ETL-2110  Combiner,7,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Combiner,ETL-2200  Combiner,7,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,300.0,0.0
Combiner,ETL-3100  Combiner,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Combiner,ETL-3110  Combiner,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0
Combiner,ETL-3200  Combiner,7,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0
Combiner,ETL-4100  Combiner,7,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Combiner,ETL-4110  Combiner,7,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Combiner,ETL-4200  Combiner,7,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Combiner,ETL-700  Combiner,7,300.0,300.0,0.0,0.0,0.0,0.0,200.0,300.0,0.0,0.0,0.0,300.0
Combiner,Optical Power Combiner,7,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0
Combiner,RF Combiner,7,300.0,0.0,200.0,0.0,0.0,0.0,500.0,300.0,0.0,0.0,300.0,0.0
Components,NetCard-P100,7,0.0,0.0,800.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,400.0
Modem, DOCSIS 3.1,7,0.0,300.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,300.0,400.0,0.0
Modem,4G LTE Modem ,7,400.0,0.0,400.0,200.0,0.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0
Modem,Arris DOCSIS 3.1 Cable Modem,7,0.0,0.0,0.0,0.0,300.0,0.0,200.0,0.0,300.0,0.0,0.0,0.0
Modem,C3700 Wi-Fi Cable Modem,7,600.0,400.0,0.0,200.0,0.0,0.0,0.0,600.0,200.0,0.0,0.0,0.0
Modem,DOCSIS 3.0 16x4 (CM1000),7,0.0,0.0,0.0,0.0,800.0,0.0,300.0,0.0,0.0,0.0,500.0,0.0
Modem,DOCSIS 3.0 16x4 (CM500),7,1400.0,0.0,0.0,500.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,0.0
Modem,DOCSIS 3.0 16x4 (CM501),7,300.0,0.0,0.0,0.0,0.0,0.0,800.0,300.0,300.0,0.0,0.0,500.0
Modem,DOCSIS 3.0 16x4 (CM600),7,0.0,0.0,0.0,0.0,500.0,300.0,300.0,0.0,0.0,300.0,0.0,0.0
Modem,DOCSIS 3.0 24x8 Cable Modem (CM1000),7,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,200.0,0.0
Modem,DOCSIS 3.0 24x8 Cable Modem (CM500),7,0.0,200.0,0.0,0.0,0.0,200.0,0.0,0.0,200.0,0.0,300.0,0.0
Modem,DOCSIS 3.0 24x8 Cable Modem (CM600),7,0.0,0.0,200.0,300.0,200.0,0.0,0.0,0.0,0.0,200.0,0.0,300.0
Modem,DOCSIS 3.0 24x8 Cable Modem (CM700),7,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,200.0,200.0,300.0,0.0
Modem,DOCSIS 3.0 Cable Modem,7,0.0,0.0,400.0,600.0,0.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0
Modem,DOCSIS 3.1 Cable Modem,7,0.0,0.0,0.0,0.0,200.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0
Modem,DOCSIS 3.1 Cable Modem (CM1000) ,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,0.0,0.0
Modem,DOCSIS 3.1 Cable Modem (CM1100) ,7,0.0,0.0,0.0,0.0,400.0,0.0,600.0,0.0,400.0,0.0,400.0,0.0
Modem,DOCSIS 3.1 Cable Modem (CM1200) ,7,300.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,700.0,0.0,400.0,400.0
Modem,DOCSIS 3.1 Cable Modem (CM600) ,7,0.0,0.0,800.0,0.0,0.0,0.0,300.0,0.0,400.0,0.0,0.0,0.0
Modem,DOCSIS 4.0 16x4 (CM500),7,500.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,800.0,0.0,0.0
Modem,DOCSIS 4.0 16x4 (CM501),7,300.0,1100.0,0.0,0.0,0.0,500.0,0.0,300.0,0.0,0.0,0.0,0.0
Modem,DOCSIS 4.0 24x8 Cable Modem (CM600),7,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,200.0,0.0,0.0,500.0
Modem,DOCSIS 4.0 24x8 Cable Modem (CM700),7,300.0,0.0,0.0,0.0,0.0,300.0,400.0,300.0,0.0,0.0,200.0,0.0
Modem,DOCSIS 4.0 Cable Modem,7,200.0,0.0,0.0,0.0,0.0,200.0,300.0,200.0,0.0,0.0,200.0,0.0
Modem,DOCSIS 4.1 Cable Modem,7,400.0,0.0,200.0,0.0,0.0,0.0,0.0,400.0,200.0,400.0,200.0,0.0
Modem,DOCSIS 4.1 Cable Modem (CM1100) ,7,0.0,0.0,0.0,300.0,0.0,0.0,300.0,0.0,0.0,800.0,0.0,0.0
Modem,DOCSIS 4.1 Cable Modem (CM1200) ,7,700.0,0.0,0.0,0.0,300.0,0.0,0.0,700.0,400.0,400.0,0.0,0.0
Modem,Huawei 5G CPE,7,0.0,0.0,300.0,0.0,0.0,0.0,300.0,0.0,400.0,300.0,0.0,0.0
Modem,N600 WiFi Cable Modem,7,200.0,0.0,200.0,0.0,300.0,200.0,0.0,200.0,0.0,0.0,300.0,0.0
Modem,TP-Link DOCSIS 3.0 Cable Modem,7,0.0,200.0,0.0,500.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0
Multiplexer,CMOS 10G Serial Mux,7,0.0,300.0,400.0,0.0,300.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0
Multiplexer,CMOS 20G Serial Mux,7,0.0,300.0,0.0,700.0,0.0,300.0,0.0,0.0,400.0,0.0,0.0,0.0
Multiplexer,CMOS 40G Serial Mux,7,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,300.0,0.0
Multiplexer,CMOS 50G Serial Mux,7,0.0,700.0,0.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0,400.0,0.0
Multiplexer,CMOS 5G Serial Mux,7,300.0,0.0,0.0,0.0,300.0,0.0,0.0,300.0,0.0,0.0,800.0,300.0
Multiplexer,Cellular Duplexer Rx,7,200.0,200.0,0.0,0.0,200.0,400.0,0.0,200.0,0.0,0.0,0.0,0.0
Multiplexer,Cellular Duplexer Rx (MHz),7,400.0,400.0,0.0,0.0,0.0,200.0,0.0,400.0,0.0,0.0,0.0,0.0
Multiplexer,Cellular Duplexer Tx,7,200.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,0.0,200.0,0.0,400.0
Multiplexer,Cellular Duplexer Tx (MHz),7,0.0,0.0,200.0,0.0,0.0,200.0,200.0,0.0,200.0,0.0,0.0,0.0
Multiplexer,Division Multiplexer (DWDM),7,0.0,0.0,0.0,0.0,0.0,200.0,200.0,0.0,400.0,0.0,0.0,0.0
Multiplexer,PCS Duplexer Rx (MHz),7,0.0,0.0,0.0,400.0,0.0,400.0,0.0,0.0,0.0,200.0,0.0,0.0
Multiplexer,Sonet Multiplexer,7,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,400.0,400.0
Multiplexer,WR70 Duplexer,7,200.0,0.0,0.0,200.0,0.0,400.0,200.0,200.0,0.0,0.0,0.0,0.0
Multiplexer,WR90 Duplexer,7,200.0,0.0,200.0,200.0,0.0,200.0,0.0,200.0,0.0,0.0,0.0,200.0
Networking,NetLink-X300,7,0.0,400.0,0.0,0.0,400.0,400.0,0.0,0.0,400.0,0.0,0.0,0.0
Networking,ProSwitch 48,7,200.0,400.0,400.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.0,0.0
Networking,SpeedModem-1000,7,0.0,300.0,0.0,0.0,200.0,300.0,0.0,0.0,300.0,0.0,0.0,200.0
Networking,StreamRouter-Z500,7,0.0,200.0,400.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0
Networking,SwiftSwitch 24,7,0.0,800.0,0.0,0.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0,400.0
Optical,FiberSplit-4X,7,0.0,0.0,200.0,0.0,400.0,0.0,200.0,0.0,400.0,0.0,0.0,200.0
Optical,FiberSplit-8X,7,0.0,0.0,300.0,400.0,0.0,300.0,0.0,0.0,0.0,400.0,0.0,0.0
Optical,MultiMux-32,7,0.0,0.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0
Optical,MultiMux-42,7,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RF Equipment,RFCombiner-8CH,7,0.0,400.0,300.0,0.0,300.0,0.0,400.0,0.0,0.0,0.0,0.0,400.0
Router,CISCO IR530,7,0.0,500.0,500.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0
Router,Cisco IR1800,7,500.0,500.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,200.0,0.0
Router,Cisco IR510,7,0.0,300.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
Router,Cisco IR921,7,0.0,300.0,500.0,0.0,0.0,0.0,500.0,0.0,300.0,0.0,0.0,500.0
Router,Cisco ISR 1100,7,500.0,300.0,800.0,500.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0
Router,Cisco ISR 1101,7,0.0,500.0,300.0,0.0,0.0,0.0,0.0,0.0,300.0,500.0,0.0,500.0
Router,Cisco ISR 4451-X,7,300.0,0.0,0.0,0.0,400.0,400.0,0.0,300.0,0.0,0.0,0.0,0.0
Router,Cisco ISR-4331,7,600.0,0.0,0.0,0.0,0.0,0.0,800.0,600.0,0.0,0.0,0.0,0.0
Router,Cisco XR500,7,0.0,0.0,0.0,200.0,0.0,400.0,200.0,0.0,0.0,0.0,0.0,0.0
Router,Huawei AR2220,7,200.0,0.0,0.0,0.0,400.0,0.0,400.0,200.0,0.0,200.0,400.0,0.0
Router,Juniper MX960,7,0.0,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0
Router,"Juniper MX960,",7,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Splitter,1x2 Fiber Splitter,7,0.0,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0
Splitter,1x4 Optical Splitter,7,0.0,300.0,200.0,0.0,300.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
Splitter,BEL T4404 T Series Splitter Trough,7,0.0,200.0,400.0,200.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Splitter,BEL T6404 T Series Splitter Trough,7,0.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0
Splitter,Optical Splitter,7,200.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,0.0,400.0,800.0
Splitter,PLC Splitter,7,400.0,0.0,0.0,200.0,0.0,0.0,0.0,400.0,0.0,0.0,800.0,200.0
Splitter,SBB100 Splitter Trough,7,0.0,0.0,400.0,0.0,0.0,200.0,0.0,0.0,400.0,400.0,0.0,0.0
Splitter,SBB100 Splitter Trough Block,7,200.0,0.0,0.0,400.0,200.0,0.0,400.0,200.0,0.0,0.0,400.0,0.0
Splitter,SBB200 Splitter Trough Block,7,0.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0
Splitter,T4104 Bel Electrical Splitter,7,400.0,0.0,400.0,0.0,0.0,0.0,0.0,400.0,0.0,400.0,0.0,0.0
Switch,Cisco Catalyst 2960X,7,0.0,0.0,0.0,400.0,400.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0
Switch,Cisco Nexus 9000,7,200.0,0.0,0.0,400.0,400.0,200.0,0.0,200.0,0.0,0.0,0.0,0.0
Switch,HP 5400zl,7,500.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,800.0,0.0,500.0
Switch,HP 5406zl,7,500.0,300.0,0.0,0.0,0.0,300.0,0.0,500.0,0.0,0.0,500.0,300.0
Switch,HP Aruba 2930F,7,1200.0,0.0,400.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0
Switch,HP JG537A,7,0.0,400.0,0.0,400.0,400.0,500.0,0.0,0.0,500.0,0.0,0.0,0.0
Switch,HP JG539A,7,0.0,0.0,0.0,0.0,400.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0
Switch,HP JG540A,7,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,300.0,500.0,0.0,0.0
Switch,HP JG543A,7,0.0,0.0,0.0,0.0,0.0,400.0,1300.0,0.0,0.0,500.0,0.0,0.0
Switch,Juniper EX4300,7,300.0,0.0,0.0,300.0,0.0,400.0,0.0,300.0,400.0,0.0,0.0,300.0
Card,Cisco 4-Port FXS Card,8,0.0,0.0,0.0,0.0,200.0,200.0,400.0,0.0,0.0,0.0,400.0,0.0
Card,Ethernet Card,8,0.0,0.0,800.0,400.0,0.0,0.0,400.0,0.0,0.0,0.0,400.0,0.0
Card,HID Proximity Card ,8,0.0,400.0,500.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,0.0,0.0
Card,NFC Proximity Card ,8,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0
Card,Proximity  Smart Card,8,0.0,500.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0
Card,Proximity Card,8,0.0,500.0,400.0,0.0,400.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0
Card,RFID Card,8,0.0,500.0,400.0,0.0,0.0,0.0,0.0,500.0,0.0,900.0,0.0,0.0
Card,UHF RFID Card,8,0.0,400.0,0.0,0.0,500.0,0.0,500.0,400.0,0.0,0.0,0.0,500.0
Combiner,2x4 Optical Power Combiner,8,0.0,0.0,0.0,0.0,400.0,0.0,400.0,0.0,0.0,400.0,400.0,0.0
Combiner,COM-G3-L1-403-S5S5,8,0.0,0.0,0.0,0.0,0.0,200.0,300.0,0.0,0.0,0.0,0.0,0.0
Combiner,ETL-1100  Combiner,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
Combiner,ETL-1200  Combiner,8,0.0,0.0,0.0,300.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0
Combiner,ETL-2100  Combiner,8,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
Combiner,ETL-2110  Combiner,8,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Combiner,ETL-2200  Combiner,8,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,300.0,0.0
Combiner,ETL-3100  Combiner,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Combiner,ETL-3110  Combiner,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0
Combiner,ETL-3200  Combiner,8,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0
Combiner,ETL-4100  Combiner,8,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Combiner,ETL-4110  Combiner,8,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Combiner,ETL-4200  Combiner,8,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Combiner,ETL-700  Combiner,8,0.0,300.0,0.0,0.0,0.0,0.0,200.0,300.0,0.0,0.0,0.0,300.0
Combiner,Optical Power Combiner,8,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0
Combiner,RF Combiner,8,0.0,0.0,200.0,0.0,0.0,0.0,500.0,300.0,0.0,0.0,300.0,0.0
Components,NetCard-P100,8,0.0,0.0,800.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,400.0
Modem, DOCSIS 3.1,8,0.0,300.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,300.0,400.0,0.0
Modem,4G LTE Modem ,8,0.0,0.0,400.0,200.0,0.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0
Modem,Arris DOCSIS 3.1 Cable Modem,8,300.0,0.0,0.0,0.0,300.0,0.0,200.0,0.0,300.0,0.0,0.0,0.0
Modem,C3700 Wi-Fi Cable Modem,8,200.0,400.0,0.0,200.0,0.0,0.0,0.0,600.0,200.0,0.0,0.0,0.0
Modem,DOCSIS 3.0 16x4 (CM1000),8,0.0,0.0,0.0,0.0,800.0,0.0,300.0,0.0,0.0,0.0,500.0,0.0
Modem,DOCSIS 3.0 16x4 (CM500),8,0.0,0.0,0.0,500.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,0.0
Modem,DOCSIS 3.0 16x4 (CM501),8,300.0,0.0,0.0,0.0,0.0,0.0,800.0,300.0,300.0,0.0,0.0,500.0
Modem,DOCSIS 3.0 16x4 (CM600),8,0.0,0.0,0.0,0.0,500.0,300.0,300.0,0.0,0.0,300.0,0.0,0.0
Modem,DOCSIS 3.0 24x8 Cable Modem (CM1000),8,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,200.0,0.0
Modem,DOCSIS 3.0 24x8 Cable Modem (CM500),8,200.0,200.0,0.0,0.0,0.0,200.0,0.0,0.0,200.0,0.0,300.0,0.0
Modem,DOCSIS 3.0 24x8 Cable Modem (CM600),8,0.0,0.0,200.0,300.0,200.0,0.0,0.0,0.0,0.0,200.0,0.0,300.0
Modem,DOCSIS 3.0 24x8 Cable Modem (CM700),8,200.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,200.0,200.0,300.0,0.0
Modem,DOCSIS 3.0 Cable Modem,8,200.0,0.0,400.0,600.0,0.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0
Modem,DOCSIS 3.1 Cable Modem,8,500.0,0.0,0.0,0.0,200.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0
